,Manufacturer,Partnumber,Quantity,Price,supplier
29325,B.R.W. & F. COM. E REPRES. LTDA,10.705DP,1,15.7,metal
29326,GRAZZIMETAL,FO3214BC,1,375.0,metal
29327,GRAZZIMETAL,FI227,1,19.0,metal
29328,PRISCAR,P230,1,3.28,metal
29329,PRISCAR,P231,1,2.87,metal
29330,PRISCAR,P233,1,2.87,metal
29331,PRISCAR,P74,1,2.87,metal
29332,PRISCAR,"4,10/641",1,3.0,metal
29333,PRISCAR,"4,20/641",1,3.0,metal
29334,RONA,6322,1,2.25,metal
29335,UNIVERSAL,10270,1,89.0,metal
29336,GRAZZIMETAL,RN4024,1,18.0,metal
29337,ECOPADS,ECO1041,1,18.19,metal
29338,ECOPADS,ECO1231,1,18.46,metal
29339,ECOPADS,ECO1074,1,16.0,metal
29340,ECOPADS,ECO1198/1199,1,32.05,metal
29341,ALPENFIX,227C,1,1.99,metal
29342,ALPENFIX,177C,1,1.5,metal
29343,RECIFLEX,A250,1,20.3,metal
29344,RECIFLEX,A198,1,39.95,metal
29345,UNIVERSAL,30943,1,39.0,metal
29346,ZINNI & GUELL,R-3335D,1,73.0,metal
29347,ZINNI & GUELL,R-3335E,1,73.0,metal
29348,VALCLEI,VC-113,1,24.99,metal
29349,EXPEDITUBO,2204,1,12.99,metal
29350,GATES,40433X17XS,1,34.95,metal
29351,TRALI,TR-553,1,34.92,metal
29352,NF PLASTICOS,MG104,1,11.03,metal
29353,QUERINO VEDAÇÕES E MAT. HIDR. LTDA ME,DT4102,1,7.7,metal
29354,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB008,1,22.6,metal
29355,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB007,1,21.62,metal
29356,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB003,1,21.62,metal
29357,TOP FORGED COM. ELETRONICO DE PEÇAS AUTOMOTIVAS (PARTNERS),PDA2301,1,34.08,metal
29358,SUSPEX,AC-851,1,51.12,metal
29359,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB012,1,22.6,metal
29360,NF PLASTICOS,MG1326,1,9.77,metal
29361,TRALI,TR-504,1,27.92,metal
29362,NF PLASTICOS,MG008,1,14.48,metal
29363,TRALI,TR-503,1,38.01,metal
29364,TRALI,TR-520,1,36.43,metal
29365,NF PLASTICOS,MG007,1,17.56,metal
29366,NF PLASTICOS,MG016,1,27.62,metal
29367,MARVINI RESERVATORIOS,M708,1,22.88,metal
29368,NF PLASTICOS,MG029,1,33.5,metal
29369,QUERINO VEDAÇÕES E MAT. HIDR. LTDA ME,DT4102F,1,7.7,metal
29370,RE9BOR INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA,1560,1,20.17,metal
29371,RE9BOR INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA,1550,1,19.99,metal
29372,RE9BOR INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA,1556,1,23.07,metal
29373,RE9BOR INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA,1540,1,28.64,metal
29374,SUSPEX,AC-387,1,30.13,metal
29375,SUSPEX,AC-388,1,44.87,metal
29376,B.R.W. & F. COM. E REPRES. LTDA,40.707,1,8.99,metal
29377,B.R.W. & F. COM. E REPRES. LTDA,40.707DP,1,17.98,metal
29378,B.R.W. & F. COM. E REPRES. LTDA,40.705,1,31.98,metal
29379,B.R.W. & F. COM. E REPRES. LTDA,40.712,1,10.35,metal
29380,B.R.W. & F. COM. E REPRES. LTDA,40.712DP,1,20.7,metal
29381,B.R.W. & F. COM. E REPRES. LTDA,40.714,1,13.7,metal
29382,B.R.W. & F. COM. E REPRES. LTDA,40.715,1,8.99,metal
29383,B.R.W. & F. COM. E REPRES. LTDA,40.715DP,1,17.98,metal
29384,B.R.W. & F. COM. E REPRES. LTDA,30.702,1,5.98,metal
29385,B.R.W. & F. COM. E REPRES. LTDA,30.703,1,22.3,metal
29386,B.R.W. & F. COM. E REPRES. LTDA,30.703DP,1,44.6,metal
29387,B.R.W. & F. COM. E REPRES. LTDA,30.704,1,54.24,metal
29388,B.R.W. & F. COM. E REPRES. LTDA,30.704DP,1,108.48,metal
29389,B.R.W. & F. COM. E REPRES. LTDA,20.722,1,32.6,metal
29390,B.R.W. & F. COM. E REPRES. LTDA,20.724,1,34.08,metal
29391,B.R.W. & F. COM. E REPRES. LTDA,20.702,1,29.95,metal
29392,B.R.W. & F. COM. E REPRES. LTDA,10.720,1,6.99,metal
29393,B.R.W. & F. COM. E REPRES. LTDA,10.706,1,7.35,metal
29394,B.R.W. & F. COM. E REPRES. LTDA,10.706DP,1,14.7,metal
29395,B.R.W. & F. COM. E REPRES. LTDA,10.705,1,7.85,metal
29396,B.R.W. & F. COM. E REPRES. LTDA,40.704,1,6.53,metal
29397,B.R.W. & F. COM. E REPRES. LTDA,40.704DP,1,13.06,metal
29398,B.R.W. & F. COM. E REPRES. LTDA,40.731,1,11.45,metal
29399,B.R.W. & F. COM. E REPRES. LTDA,40.731DP,1,22.9,metal
29400,B.R.W. & F. COM. E REPRES. LTDA,40.734,1,13.5,metal
29401,B.R.W. & F. COM. E REPRES. LTDA,40.734DP,1,27.0,metal
29402,B.R.W. & F. COM. E REPRES. LTDA,20.701,1,11.5,metal
29403,B.R.W. & F. COM. E REPRES. LTDA,20.701DP,1,23.0,metal
29404,DRAGON INJEÇÃO DE TERMOPLASTICOS EIRELI EPP,D206,1,8.18,metal
29405,DRAGON INJEÇÃO DE TERMOPLASTICOS EIRELI EPP,D205,1,8.18,metal
29406,BRK BRASIL KITS COMPONENTES AUTOMOTIVOS,BRK60535,1,21.71,metal
29407,DMX BRASIL INDUSTRIA E COMERCIO LTDA,18500,1,45.99,metal
29408,RPD BORRACHAS,1514,1,49.13,metal
29409,DEBOR AUTOPEÇAS DO BRASIL EIRELLI,DB036,1,50.75,metal
29410,EXPEDIBOR,W-3051,1,91.6,metal
29411,SUSPEX,AC-729,1,41.73,metal
29412,SUPEÇAS IND. DE BORRACHAS,SP7010,1,45.75,metal
29413,SHEIKFLEX BORRACHAS LTDA,BT1452/53/54,1,27.6,metal
29414,RECIFLEX,A208,1,25.2,metal
29415,GATES,7PK2265,1,49.8,metal
29416,QUERINO VEDAÇÕES E MAT. HIDR. LTDA ME,DT5201,1,10.51,metal
29417,SUPEÇAS IND. DE BORRACHAS,SP1045,1,113.04,metal
29418,EXPEDIBOR,W-4067,1,85.11,metal
29419,EXPEDIBOR,W-2061,1,41.08,metal
29420,HOPEBOR AUTO PARTS,HAP-0007,1,255.6,metal
29421,QUERINO VEDAÇÕES E MAT. HIDR. LTDA ME,DT5202,1,8.52,metal
29422,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB230,1,21.62,metal
29423,HOPEBOR AUTO PARTS,HAP-0002,1,126.95,metal
29424,DEBOR AUTOPEÇAS DO BRASIL EIRELLI,DB028,1,218.95,metal
29425,TRALI,TR-568,1,42.87,metal
29426,VALCLEI,CO-2000,1,89.04,metal
29427,VALCLEI,CO-2001,1,98.36,metal
29428,VALCLEI,CO-2002,1,148.17,metal
29429,VALCLEI,CO-2004,1,76.15,metal
29430,VALCLEI,CO-2007,1,151.61,metal
29431,VALCLEI,CO-2009,1,89.09,metal
29432,VALCLEI,MR-3002,1,160.0,metal
29433,PELOIAS,AD032,1,22.16,metal
29434,DMX BRASIL INDUSTRIA E COMERCIO LTDA,4000,1,57.0,metal
29435,FLORIO,32.101,1,210.89,metal
29436,TALIFAMA,8613,1,67.11,metal
29437,TALIFAMA,8608,1,14.4,metal
29438,JULES RIMET,0175,1,331.83,metal
29439,GMI,GM0050,1,262.35,metal
29440,BROGLIPLAST,BRO.01.12.033,1,322.85,metal
29441,BROGLIPLAST,BRO.01.10.207,1,284.34,metal
29442,ECOPADS,ECO1451,1,18.92,metal
29443,DSC,20130,1,8.46,metal
29444,DSC,3500,1,18.82,metal
29445,VBL CAPAS,358,1,26.5,metal
29446,2M PLASTIC,0106068,1,30.5,metal
29447,VBL CAPAS,341,1,97.0,metal
29448,VBL CAPAS,344,1,44.78,metal
29449,VBL CAPAS,8876,1,28.9,metal
29450,FORTEC,RH-1003,1,31.96,metal
29451,FORTEC,RH-1008,1,28.06,metal
29452,FORTEC,RH-1013,1,28.2,metal
29453,DMX BRASIL INDUSTRIA E COMERCIO LTDA,1300,1,79.0,metal
29454,EXPEDIBOR,W-8004,1,84.97,metal
29455,MONROE AXIOS,SP145,1,291.51,metal
29456,MONROE AXIOS,SP208,1,316.45,metal
29457,MONROE AXIOS,SP209,1,316.45,metal
29458,MONROE AXIOS,SP288,1,267.32,metal
29459,MONROE AXIOS,SP289,1,267.32,metal
29460,MONROE AXIOS,SP357,1,318.5,metal
29461,MONROE AXIOS,SP363,1,198.89,metal
29462,RECIFLEX,A321,1,26.1,metal
29463,RECIFLEX,A283,1,98.6,metal
29464,RECIFLEX,A272,1,18.85,metal
29465,ZINNI & GUELL,R-3359D,1,104.5,metal
29466,ZINNI & GUELL,R-3359E,1,104.5,metal
29467,V P,3182,1,9.0,metal
29468,V P,3183,1,9.0,metal
29469,V P,3011,1,2.98,metal
29470,TECHCAR,420.0048S/M,1,59.2,metal
29471,TECHCAR,420.0049S/M,1,59.2,metal
29472,TECHCAR,420.0050S/M,1,59.2,metal
29473,TECHCAR,420.0051S/M,1,59.2,metal
29474,ZINNI & GUELL,R-1419E,1,112.75,metal
29475,ZINNI & GUELL,R-7524D,1,135.0,metal
29476,V P,3011,1,2.5,metal
29477,3R RUBBER MANUFACTURING IND.E COM.LTDA,3171,1,57.5,metal
29478,BIRTH,AX0410,1,36.0,metal
29479,BIRTH,AX1262,1,36.0,metal
29480,BIRTH,AX1188,1,36.0,metal
29481,BIRTH,AX0204,1,36.0,metal
29482,BIRTH,AX0362,1,36.0,metal
29483,FLANACAR COMERCIO DE AUTO,IRB200,1,24.99,metal
29484,ELEVA AUTOMOTIVE LTDA.,14TCM021,1,131.07,metal
29485,ELEVA AUTOMOTIVE LTDA.,27TCM039,1,238.34,metal
29486,ELEVA AUTOMOTIVE LTDA.,15TCM025,1,229.99,metal
29487,TAS IMPORTACAO E EXPORTACAO DE AUTO PECAS,TAS2H506,1,159.05,metal
29488,RIKKOPARTS,RK8072,1,182.9,metal
29489,RIKKOPARTS,RK2108,1,155.8,metal
29490,RIKKOPARTS,RK4028,1,149.02,metal
29491,VALCLEI,VC-02002,1,865.28,metal
29492,VALCLEI,VC-02003,1,245.87,metal
29493,VALCLEI,VC-02008,1,245.87,metal
29494,+METAL - QUALIDADE ORIGINAL,22807232,1,199.0,metal
29495,MDS,D28H,1,114.63,metal
29496,V P,3052,1,0.35,metal
29497,DP PECAS AUTOMOTIVAS,2004,1,0.39,metal
29498,V P,3167,1,1.19,metal
29499,V P,3022,1,0.49,metal
29500,V P,3077,1,0.89,metal
29501,V P,3168,1,0.5,metal
29502,V P,3122,1,0.99,metal
29503,V P,3014,1,0.5,metal
29504,V P,3025,1,0.5,metal
29505,FLEXBORRACHA INDUSTRIA E COMERCIO EIRELI,OD-2011A,1,8.06,metal
29506,EXPEDIBOR,W-3027,1,21.95,metal
29507,CINDUMEL,CIN-532M,1,81.12,metal
29508,CINDUMEL,CIN-704,1,102.98,metal
29509,CINDUMEL,CIN-717M,1,104.3,metal
29510,CINDUMEL,CIN-2216,1,77.24,metal
29511,MDS,D43B,1,84.2,metal
29512,ORAPLAS,505-1,1,5.9,metal
29513,FLEXBORRACHA INDUSTRIA E COMERCIO EIRELI,OD-2011A,1,8.06,metal
29514,TALIFAMA,7867,1,18.0,metal
29515,DRAGON INJEÇÃO DE TERMOPLASTICOS EIRELI EPP,D204,1,4.92,metal
29516,BRK BRASIL KITS COMPONENTES AUTOMOTIVOS,BRK80518,1,27.71,metal
29517,FLORIO,35.122A,1,484.33,metal
29518,TALIFAMA,8952,1,48.28,metal
29519,BRK BRASIL KITS COMPONENTES AUTOMOTIVOS,BRK60513,1,12.21,metal
29520,DSC,4003G,1,21.16,metal
29521,DSC,4009G,1,21.52,metal
29522,DSC,4013G,1,20.55,metal
29523,DSC,4014G,1,18.21,metal
29524,DSC,4017G,1,22.64,metal
29525,DSC,4020G,1,26.7,metal
29526,VBL CAPAS,363,1,24.99,metal
29527,VBL CAPAS,366,1,29.9,metal
29528,VBL CAPAS,368,1,35.0,metal
29529,ALPENFIX,707K,1,13.54,metal
29530,ALPENFIX,708K,1,13.54,metal
29531,ALPENFIX,709K,1,13.54,metal
29532,CESARBOR COMERCIO DE ARTEFATOS DE BORRACHA,CB-1000,1,31.07,metal
29533,GATES,76091X3/4HNBR,1,39.0,metal
29534,PERFECT,BDJ1027,1,71.8,metal
29535,PERFECT,BDJ9854,1,290.0,metal
29536,PERFECT,BDJ9855,1,290.0,metal
29537,GUEPARTS IND.COM.DE PEÇAS LTDA,5632,1,59.47,metal
29538,GUEPARTS IND.COM.DE PEÇAS LTDA,5636,1,65.93,metal
29539,GUEPARTS IND.COM.DE PEÇAS LTDA,5607,1,75.57,metal
29540,VALCLEI,VC-05001,1,499.0,metal
29541,IMA,AL-1202,1,195.59,metal
29542,IMA,AL-1261,1,224.95,metal
29543,LAV COMERCIO DE AUTO PEÇAS EIRELLI,18052,1,47.0,metal
29544,LAV COMERCIO DE AUTO PEÇAS EIRELLI,18026,1,41.99,metal
29545,FORTKIT,VW001,1,22.99,metal
29546,IMA,ALK-4529,1,33.5,metal
29547,FORTKIT,GM-001,1,23.99,metal
29548,LAV COMERCIO DE AUTO PEÇAS EIRELLI,18154,1,89.9,metal
29549,AUTO GIRHO'S,110731,1,48.9,metal
29550,LAV COMERCIO DE AUTO PEÇAS EIRELLI,18155,1,86.7,metal
29551,+METAL-QUALIDADE ORIGINAL 9471,416101S500,1,186.28,metal
29552,ELEVA AUTOMOTIVE LTDA.,30TCM045,1,246.74,metal
29553,ELEVA AUTOMOTIVE LTDA.,17TCM030,1,182.9,metal
29554,ELEVA AUTOMOTIVE LTDA.,31TCA048,1,149.02,metal
29555,PERFECT,BDJ2022,1,175.44,metal
29556,PERFECT,BDJ2023,1,175.44,metal
29557,AUTOSTAR AFA,ACX1002,1,65.2,metal
29558,+METAL - QUALIDADE ORIGINAL,701858,1,99.86,metal
29559,AUTOSTAR AFA,ACX15001,1,238.0,metal
29560,AUTO GIRHO'S,110165.1,1,48.9,metal
29561,KAISA INDUSTRIA E COMERCIO LTDA,LC042,1,6.32,metal
29562,KAISA INDUSTRIA E COMERCIO LTDA,LC043,1,6.32,metal
29563,KMM,A-175,1,3.93,metal
29564,ENGEPARTS METALURGICA LTDA.,142950,1,147.0,metal
29565,ENGEPARTS METALURGICA LTDA.,142951,1,147.0,metal
29566,ZINNI & GUELL,R-5215D,1,144.0,metal
29567,ZINNI & GUELL,R-5215E,1,144.0,metal
29568,ZINNI & GUELL,R-5220D,1,80.0,metal
29569,ZINNI & GUELL,R-5220E,1,80.0,metal
29570,ZINNI & GUELL,R-5150D,1,50.94,metal
29571,ZINNI & GUELL,R-5150E,1,50.94,metal
29572,ZINNI & GUELL,R-4108D,1,64.0,metal
29573,ZINNI & GUELL,R-4108E,1,64.0,metal
29574,ZINNI & GUELL,R-4170D,1,67.0,metal
29575,ZINNI & GUELL,R-4170E,1,67.0,metal
29576,ZINNI & GUELL,R-4171D,1,72.5,metal
29577,ZINNI & GUELL,R-4171E,1,72.5,metal
29578,ZINNI & GUELL,R-4104D,1,79.0,metal
29579,ZINNI & GUELL,R-4104E,1,79.0,metal
29580,ZINNI & GUELL,R-1421D 4D,1,64.9,metal
29581,ZINNI & GUELL,R-1421E 4D,1,64.9,metal
29582,ZINNI & GUELL,R-1419D,1,112.75,metal
29583,ZINNI & GUELL,R-7524E,1,135.0,metal
29584,ECOPADS,ECO1232,1,15.39,metal
29585,ECOPADS,ECO1078,1,12.83,metal
29586,ECOPADS,ECO1062,1,19.53,metal
29587,ECOPADS,ECO1014,1,16.83,metal
29588,ECOPADS,ECO1210,1,30.06,metal
29589,ECOPADS,ECO1036,1,32.01,metal
29590,ECOPADS,ECO1211,1,25.81,metal
29591,ECOPADS,ECO1269,1,28.05,metal
29592,ECOPADS,ECO1551,1,55.58,metal
29593,ECOPADS,ECO1432,1,53.99,metal
29594,ECOPADS,ECO1268,1,22.24,metal
29595,ECOPADS,ECO1034,1,30.38,metal
29596,ECOPADS,ECO1380,1,52.81,metal
29597,ECOPADS,ECO1433,1,38.25,metal
29598,ECOPADS,ECO1026,1,39.34,metal
29599,ECOPADS,ECO1326,1,41.11,metal
29600,ECOPADS,ECO1388,1,55.9,metal
29601,ECOPADS,ECO1438,1,58.65,metal
29602,ECOPADS,ECO1521,1,50.9,metal
29603,ECOPADS,ECO1437,1,46.72,metal
29604,ECOPADS,ECO1456,1,17.96,metal
29605,ECOPADS,ECO1488,1,41.92,metal
29606,ECOPADS,ECO1546,1,36.7,metal
29607,ECOPADS,ECO1575,1,58.75,metal
29608,VALCLEI,VC-111,1,24.5,metal
29609,JULES RIMET,0252,1,19.2,metal
29610,EXPEDITUBO,1053,1,32.64,metal
29611,GATES,3PK0775SF,1,31.14,metal
29612,GATES,3PK0760,1,23.42,metal
29613,GATES,6PK1070,1,42.92,metal
29614,GATES,4PK0798SF,1,36.72,metal
29615,GATES,7364GS,1,14.01,metal
29616,GATES,40859X22XS,1,46.46,metal
29617,HOPEBOR AUTO PARTS,HAP-0025,1,69.6,metal
29618,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB017,1,21.62,metal
29619,TOP FORGED COM. ELETRONICO DE PEÇAS AUTOMOTIVAS (PARTNERS),PDA2202,1,58.83,metal
29620,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB001,1,21.62,metal
29621,TOP FORGED COM. ELETRONICO DE PEÇAS AUTOMOTIVAS (PARTNERS),PDA2321,1,73.61,metal
29622,TOP FORGED COM. ELETRONICO DE PEÇAS AUTOMOTIVAS (PARTNERS),PDA2315,1,288.55,metal
29623,RE9BOR INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA,1555,1,23.07,metal
29624,3R RUBBER MANUFACTURING IND.E COM.LTDA,3171,1,57.5,metal
29625,VALCLEI,CO-2005,1,151.61,metal
29626,VALCLEI,CO-2008,1,128.45,metal
29627,VALCLEI,CO-2025,1,96.23,metal
29628,VALCLEI,CO-2026,1,96.23,metal
29629,VALCLEI,MR-3003,1,91.46,metal
29630,BROGLIPLAST,BRO.01.07.005,1,82.23,metal
29631,BROGLIPLAST,BRO.01.07.004,1,132.38,metal
29632,VALCLEI,MR-3001,1,169.98,metal
29633,BROGLIPLAST,BRO.01.07.003,1,123.83,metal
29634,LUIZ ANTONIO MARTINS FERRAMENTAS ME,VW03,1,269.9,metal
29635,IPO,30.090,1,158.0,metal
29636,IPO,10052,1,154.5,metal
29637,IPO,10022,1,154.5,metal
29638,IPO,10053,1,154.5,metal
29639,IPO,10023,1,154.5,metal
29640,IMA,AL-800,1,79.99,metal
29641,IMA,AL-408,1,79.99,metal
29642,DRAGON INJEÇÃO DE TERMOPLASTICOS EIRELI EPP,D203,1,6.22,metal
29643,FLORIO,32.100,1,210.89,metal
29644,BRK BRASIL KITS COMPONENTES AUTOMOTIVOS,BRK80509,1,22.62,metal
29645,BRK BRASIL KITS COMPONENTES AUTOMOTIVOS,BRK80510,1,37.4,metal
29646,DRAGON INJEÇÃO DE TERMOPLASTICOS EIRELI EPP,D101,1,3.6,metal
29647,DRAGON INJEÇÃO DE TERMOPLASTICOS EIRELI EPP,D100,1,3.6,metal
29648,DRAGON INJEÇÃO DE TERMOPLASTICOS EIRELI EPP,D221,1,5.73,metal
29649,TALIFAMA,9051,1,15.55,metal
29650,DHEMES AUTOMOTIVA,DM0062,1,398.0,metal
29651,JULES RIMET,0164,1,529.0,metal
29652,GMI,GM422,1,371.96,metal
29653,TALIFAMA,8733,1,14.4,metal
29654,IMA,AL-514,1,122.15,metal
29655,IMA,AL-515,1,111.03,metal
29656,IMA,AL-516,1,131.57,metal
29657,IMA,AL-517,1,131.57,metal
29658,GUEPARTS IND.COM.DE PEÇAS LTDA,5567,1,33.2,metal
29659,GUEPARTS IND.COM.DE PEÇAS LTDA,5020,1,26.26,metal
29660,GUEPARTS IND.COM.DE PEÇAS LTDA,5034,1,20.81,metal
29661,GUEPARTS IND.COM.DE PEÇAS LTDA,5580,1,50.66,metal
29662,DEFABRI,9928,1,17.34,metal
29663,GUEPARTS IND.COM.DE PEÇAS LTDA,5035,1,27.04,metal
29664,GUEPARTS IND.COM.DE PEÇAS LTDA,5016,1,40.86,metal
29665,GUEPARTS IND.COM.DE PEÇAS LTDA,5031,1,36.66,metal
29666,GUEPARTS IND.COM.DE PEÇAS LTDA,5007,1,35.05,metal
29667,GUEPARTS IND.COM.DE PEÇAS LTDA,5180,1,62.61,metal
29668,BROGLIPLAST,BRO.01.10.209,1,140.4,metal
29669,BROGLIPLAST,BRO.01.10.208,1,225.44,metal
29670,BROGLIPLAST,BRO.01.10.205,1,138.9,metal
29671,BROGLIPLAST,BRO.01.10.036,1,77.2,metal
29672,BROGLIPLAST,BRO.01.10.034,1,142.92,metal
29673,BROGLIPLAST,BRO.01.10.033,1,51.3,metal
29674,BROGLIPLAST,BRO.01.10.032,1,57.52,metal
29675,BROGLIPLAST,BRO.01.10.018,1,100.2,metal
29676,BROGLIPLAST,BRO.01.09.050,1,56.91,metal
29677,BROGLIPLAST,BRO.01.09.049,1,175.29,metal
29678,BROGLIPLAST,BRO.01.09.048,1,82.92,metal
29679,BROGLIPLAST,BRO.01.09.047,1,89.0,metal
29680,BROGLIPLAST,BRO.01.09.044,1,60.16,metal
29681,BROGLIPLAST,BRO.01.09.060,1,45.51,metal
29682,BROGLIPLAST,BRO.01.09.061,1,94.04,metal
29683,BROGLIPLAST,BRO.01.09.091,1,60.06,metal
29684,BROGLIPLAST,BRO.01.09.102,1,100.48,metal
29685,BROGLIPLAST,BRO.01.09.002,1,99.94,metal
29686,BROGLIPLAST,BRO.01.08.001,1,80.21,metal
29687,BROGLIPLAST,BRO.01.08.002,1,111.42,metal
29688,BROGLIPLAST,BRO.01.08.004,1,65.47,metal
29689,BROGLIPLAST,BRO.01.08.005,1,147.78,metal
29690,BROGLIPLAST,BRO.01.08.006,1,148.8,metal
29691,BROGLIPLAST,BRO.01.08.007,1,148.51,metal
29692,BROGLIPLAST,BRO.01.08.008,1,61.64,metal
29693,BROGLIPLAST,BRO.01.08.009,1,44.95,metal
29694,BROGLIPLAST,BRO.01.08.010,1,147.82,metal
29695,BROGLIPLAST,BRO.01.08.091,1,148.87,metal
29696,BROGLIPLAST,BRO.01.08.011,1,42.9,metal
29697,BROGLIPLAST,BRO.01.08.021,1,88.8,metal
29698,BROGLIPLAST,BRO.01.08.051,1,78.03,metal
29699,BROGLIPLAST,BRO.01.19.001,1,30.66,metal
29700,ECOPADS,ECO1038,1,12.55,metal
29701,ECOPADS,ECO1509,1,27.41,metal
29702,ECOPADS,ECO1159,1,41.97,metal
29703,ECOPADS,ECO1016,1,21.22,metal
29704,ECOPADS,ECO1454,1,20.25,metal
29705,ECOPADS,ECO1453,1,26.87,metal
29706,ECOPADS,ECO1570,1,63.31,metal
29707,O.L.M (NORFLEX),EX8748,1,13.99,metal
29708,FLORIO,34.112,1,391.23,metal
29709,AJE,087198,1,73.75,metal
29710,AJE,087204,1,213.46,metal
29711,O.L.M (NORFLEX),EX8746,1,21.5,metal
29712,AJE,087159,1,58.51,metal
29713,AJE,087235,1,42.63,metal
29714,AJE,087232,1,18.34,metal
29715,AJE,087233,1,25.75,metal
29716,AJE,087212,1,33.48,metal
29717,AJE,087209,1,38.21,metal
29718,JULES RIMET,0208,1,16.22,metal
29719,NF PLASTICOS,MG1517,1,195.06,metal
29720,AJE,087259,1,349.14,metal
29721,PELOIAS,012,1,425.0,metal
29722,JULES RIMET,0195,1,210.35,metal
29723,TAS IMPORTACAO E EXPORTACAO DE AUTO PECAS,TAS4284,1,95.0,metal
29724,FORTEC,RH-1000,1,28.06,metal
29725,FORTEC,RH-1001,1,21.85,metal
29726,FORTEC,RH-1002,1,22.01,metal
29727,FORTEC,RH-1004,1,29.22,metal
29728,FORTEC,RH-1005,1,13.15,metal
29729,FORTEC,RH-1006,1,12.14,metal
29730,FORTEC,RH-1007,1,24.36,metal
29731,FORTEC,RH-1010,1,26.91,metal
29732,FORTEC,RH-1012,1,32.77,metal
29733,FORTEC,RH-1014,1,13.64,metal
29734,DMX BRASIL INDUSTRIA E COMERCIO LTDA,40500,1,60.0,metal
29735,JULES RIMET,0223,1,26.52,metal
29736,VALCLEI,1000.80,1,119.9,metal
29737,DHEMES AUTOMOTIVA,DM0074,1,102.75,metal
29738,DHEMES AUTOMOTIVA,DM0074A,1,104.98,metal
29739,GMI,GM74,1,114.5,metal
29740,JULES RIMET,0254,1,136.3,metal
29741,TOP FORGED COM. ELETRONICO DE PEÇAS AUTOMOTIVAS (PARTNERS),PDA2604,1,27.9,metal
29742,ZP INDUSTRIA E COMERCIO DE PEÇAS LTDA.,ZAP-0836CS,1,104.15,metal
29743,GRAMPOLA,G-618,1,13.52,metal
29744,GATES,5PK0870SF,1,66.11,metal
29745,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB011,1,21.62,metal
29746,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB041,1,23.1,metal
29747,PROSPAR IND. DE PARAFUSOS,95270114,1,11.93,metal
29748,PROSPAR IND. DE PARAFUSOS,95270115,1,11.93,metal
29749,PROSPAR IND. DE PARAFUSOS,95270277,1,21.39,metal
29750,PROSPAR IND. DE PARAFUSOS,95270147,1,20.93,metal
29751,DAYTRON INDUSTRIA E COMERCIO PEÇAS AUTOMOTIVAS LTDA.,DTB204,1,21.62,metal
29752,PELOIAS,AD001,1,21.91,metal
29753,PELOIAS,AD002,1,22.55,metal
29754,EXPEDITUBO,T-10003,1,9.56,metal
29755,PELOIAS,AD004,1,12.36,metal
29756,PELOIAS,AD005,1,10.96,metal
29757,PELOIAS,AD006,1,15.07,metal
29758,PELOIAS,AD007,1,13.68,metal
29759,PELOIAS,AD008,1,8.23,metal
29760,PELOIAS,AD009,1,8.79,metal
29761,PELOIAS,AD010,1,9.56,metal
29762,PELOIAS,AD011,1,10.96,metal
29763,PELOIAS,AD012,1,12.36,metal
29764,PELOIAS,AD013,1,12.36,metal
29765,PELOIAS,AD014,1,13.22,metal
29766,PELOIAS,AD026,1,28.38,metal
29767,PELOIAS,AD033,1,22.16,metal
29768,PYSKO COMERCIO,KJ13009,1,28.92,metal
29769,B.R.W. & F. COM. E REPRES. LTDA,40.714DP,1,27.4,metal
29770,B.R.W. & F. COM. E REPRES. LTDA,20.722DP,1,65.2,metal
29771,B.R.W. & F. COM. E REPRES. LTDA,10.720DP,1,13.98,metal
29772,GRAZZIMETAL,FO3215BC,1,375.0,metal
29773,IPO,30.091,1,158.0,metal
29774,IPO,10094/15094,1,212.0,metal
29775,IPO,10093/15093,1,212.0,metal
29776,BRK BRASIL KITS COMPONENTES AUTOMOTIVOS,BRK60514,1,28.72,metal
29777,DIAB INDUSTRIA E COM. E SERV. DE AUTO PECAS LTDA.,DI039,1,6.22,metal
29778,TALIFAMA,7800,1,11.45,metal
29779,TALIFAMA,8635,1,12.3,metal
29780,DIAB INDUSTRIA E COM. E SERV. DE AUTO PECAS LTDA.,DI044,1,13.75,metal
29781,LT INDUSTRIA E COMERCIO LTDA,5611,1,101.5,metal
